source,target,distance
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_k,-1
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_c,0.05033350388441257
VHF_minor_calyx_L_j,VHF_renal_papilla_L_d,0.04453793340834609
VHF_minor_calyx_L_j,VHF_major_calyx_L_d,-1
VHF_minor_calyx_L_j,VHF_hilum_of_kidney_L,0.0026597163618629024
VHF_minor_calyx_L_j,VHF_major_calyx_L_b,0.014334908080998927
VHF_minor_calyx_L_j,VHF_renal_papilla_L_e,0.04609978098999282
VHF_minor_calyx_L_j,VHF_kidney_capsule_L,0.013974725113788292
VHF_minor_calyx_L_j,VHF_minor_calyx_L_g,0.012740476512961675
VHF_minor_calyx_L_j,VHF_renal_papilla_L_a,0.05588847422957705
VHF_minor_calyx_L_j,VHF_minor_calyx_L_f,0.015277140513528763
VHF_minor_calyx_L_j,VHF_outer_cortex_of_kidney_L,0.006116407303954163
VHF_minor_calyx_L_j,VHF_minor_calyx_L_h,-1
VHF_minor_calyx_L_j,VHF_minor_calyx_L_e,0.014025102292195961
VHF_minor_calyx_L_j,VHF_renal_papilla_L_g,0.015229016864237903
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_e,0.03864564358242504
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_h,0.013312204348532534
VHF_minor_calyx_L_j,VHF_minor_calyx_L_a,0.05003886828607076
VHF_minor_calyx_L_j,VHF_minor_calyx_L_c,0.04356570606670173
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_g,0.012549362458409418
VHF_minor_calyx_L_j,VHF_renal_papilla_L_h,0.013901874051534304
VHF_minor_calyx_L_j,VHF_minor_calyx_L_d,0.044491811752558515
VHF_minor_calyx_L_j,VHF_renal_papilla_L_k,0.0002598378382677414
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_j,0.005240473654447902
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_f,0.01892952486226683
VHF_minor_calyx_L_j,VHF_renal_papilla_L_f,0.018560722471547116
VHF_minor_calyx_L_j,VHF_minor_calyx_L_b,0.05018788987280193
VHF_minor_calyx_L_j,VHF_renal_papilla_L_b,0.0539665347552213
VHF_minor_calyx_L_j,VHF_renal_papilla_L_i,0.0011515913158375367
VHF_minor_calyx_L_j,VHF_renal_papilla_L_j,0.0028156151976729852
VHF_minor_calyx_L_j,VHF_ureter_L_a,0.019842748281030425
VHF_minor_calyx_L_j,VHF_renal_papilla_L_c,0.050005763838835024
VHF_minor_calyx_L_j,VHF_minor_calyx_L_i,-1
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_b,0.04273839548393901
VHF_minor_calyx_L_j,VHF_renal_pelvis_L,0.012223688096037261
VHF_minor_calyx_L_j,VHF_major_calyx_L_a,0.03336787799276235
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_i,0.001258206361366494
VHF_minor_calyx_L_j,VHF_renal_column_L,0.0003229304662727317
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_d,0.0347768750895506
VHF_minor_calyx_L_j,VHF_major_calyx_L_c,0.00855294115410167
VHF_minor_calyx_L_j,VHF_renal_pyramid_L_a,0.040825193461936624
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_c,0.06232687994018958
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_d,0.05694153560006498
VHF_renal_pyramid_L_k,VHF_major_calyx_L_d,0.01077879700806919
VHF_renal_pyramid_L_k,VHF_hilum_of_kidney_L,0.005543526639861402
VHF_renal_pyramid_L_k,VHF_major_calyx_L_b,0.025462161700964558
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_e,0.058139112567711586
VHF_renal_pyramid_L_k,VHF_kidney_capsule_L,0.005043284467498991
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_g,0.021159205610806673
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_a,0.0667940462444672
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_f,0.025817433795507952
VHF_renal_pyramid_L_k,VHF_outer_cortex_of_kidney_L,-1
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_h,0.001215814307681558
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_e,0.024892753783766524
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_g,0.026427482872941457
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_e,0.04810172503768385
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_h,0.016224632824398545
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_a,0.061536887722019325
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_c,0.056054058417844714
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_g,0.0172614176979712
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_h,0.02221389891408893
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_d,0.05660444518244688
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_k,-1
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_j,0.004316268139031123
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_f,0.028057528050989457
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_f,0.029017351175355595
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_b,0.06167998578770069
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_b,0.06553165479713222
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_i,0.0030814562086527767
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_j,0.0065750758097418574
VHF_renal_pyramid_L_k,VHF_ureter_L_a,0.019931346206613496
VHF_renal_pyramid_L_k,VHF_renal_papilla_L_c,0.06214513002621862
VHF_renal_pyramid_L_k,VHF_minor_calyx_L_i,0.005933058660079881
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_b,0.05226680578993242
VHF_renal_pyramid_L_k,VHF_renal_pelvis_L,0.01967301589528041
VHF_renal_pyramid_L_k,VHF_major_calyx_L_a,0.0426855183767091
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_i,0.0024228606846911395
VHF_renal_pyramid_L_k,VHF_renal_column_L,-1
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_d,0.04497665026344784
VHF_renal_pyramid_L_k,VHF_major_calyx_L_c,0.020246264107316645
VHF_renal_pyramid_L_k,VHF_renal_pyramid_L_a,0.048338317677025545
VHF_renal_pyramid_L_c,VHF_renal_papilla_L_d,0.002822064266078213
VHF_renal_pyramid_L_c,VHF_major_calyx_L_d,0.04180336999197965
VHF_renal_pyramid_L_c,VHF_hilum_of_kidney_L,0.018703777396612963
VHF_renal_pyramid_L_c,VHF_major_calyx_L_b,0.032079537355755805
VHF_renal_pyramid_L_c,VHF_renal_papilla_L_e,0.003912138179749295
VHF_renal_pyramid_L_c,VHF_kidney_capsule_L,0.006143753504184039
